3920,-24,29,2,-1.14,1.38,0.1,0,0.0,0
3930,-19,6,-7,-0.9,0.29,-0.33,0,0.0,0
3940,-16,-3,-4,-0.76,-0.14,-0.19,0,0.0,0
3950,-23,21,0,-1.1,1.0,0.0,0,0.0,0
3960,-15,5,-6,-0.71,0.24,-0.29,0,0.0,0
3970,-17,13,7,-0.81,0.62,0.33,0,0.0,0
3980,-12,9,-1,-0.57,0.43,-0.05,0,0.0,0
3990,-8,-21,-6,-0.38,-1.0,-0.29,0,0.0,0
4000,5,-21,27,0.24,-1.0,1.29,0,0.0,0
4010,30,-32,31,1.43,-1.52,1.48,0,0.0,0
4020,7,-15,10,0.33,-0.71,0.48,0,0.0,0
4030,6,-5,5,0.29,-0.24,0.24,0,0.0,0
4040,23,-24,20,1.1,-1.14,0.95,0,0.0,0
4050,8,-16,12,0.38,-0.76,0.57,0,0.01,0
4060,3,-7,6,0.14,-0.33,0.29,0,0.04,0
4070,11,-18,11,0.52,-0.86,0.52,0,0.01,0
4080,14,-16,15,0.67,-0.76,0.71,0,0.0,0
4090,9,-13,12,0.43,-0.62,0.57,0,0.01,0
4100,11,-14,14,0.52,-0.67,0.67,0,0.0,0
4110,9,-14,12,0.43,-0.67,0.57,0,0.0,0
4120,8,-15,10,0.38,-0.71,0.48,0,0.0,0
4130,10,-19,7,0.48,-0.9,0.33,0,0.0,0
4140,13,-18,8,0.62,-0.86,0.38,0,0.0,0
4150,12,-22,5,0.57,-1.05,0.24,0,0.0,0
4160,9,-22,5,0.43,-1.05,0.24,0,0.0,0
4170,7,-17,8,0.33,-0.81,0.38,0,0.0,0
4180,11,-16,9,0.52,-0.76,0.57,0,0.0,0
4190,15,-21,9,0.71,-1.0,0.43,0,0.0,0
4200,8,-13,7,0.38,-0.62,0.33,0,0.0,0
4210,11,-15,9,0.52,-0.71,0.43,0,0.0,0
4220,19,-18,3,0.9,-0.86,0.14,0,0.0,0
4230,16,-17,-1,0.76,-0.81,-0.05,0,0.0,0
4240,17,-16,5,0.81,-0.76,0.24,0,0.0,0
4250,23,0,14,1.1,0.0,0.67,0,0.0,0
4260,18,3,13,0.86,0.14,0.62,0,0.0,0
